1574	Wash before first wearing.	415014	Lave antes de vestir pela primeira vez.
1575	Don't open before the train stops.	405185	Não abra antes do trem parar.
1577	Those who live in glass houses should not throw stones.	939663	Quem vive em casas de vidro não deveria jogar pedras.
1577	Those who live in glass houses should not throw stones.	1669606	Aqueles que vivem em casas de vidro não devem atirar pedras.
1578	They say love is blind.	390833	Dizem que o amor é cego.
1579	Oh, I'm sorry.	405362	Oh, me desculpe.
1579	Oh, I'm sorry.	405363	Oh, sinto muito.
1580	Math is like love: a simple idea, but it can get complicated.	405346	A matemática é como o amor: uma ideia simples, mas que pode se tornar bem complicada.
1581	The only useful answers are those that raise new questions.	405073	As únicas respostas úteis são aquelas que geram novas perguntas.
1582	To have doubts about oneself is the first sign of intelligence.	405082	Ter dúvidas em relação a si mesmo é o primeiro sinal de inteligência.
1582	To have doubts about oneself is the first sign of intelligence.	579087	Duvidar de si mesmo é o primeiro sinal de inteligência.
1583	Poor is not the one who has too little, but the one who wants too much.	415019	Pobre não é aquele que tem muito pouco, é aquele que quer ter demais.
1584	Seeing that you're not surprised, I think you must have known.	1593694	Vendo como não está surpreso, acho que você já deveria estar sabendo.
1585	How long does it take to get to the station?	405236	Quanto tempo leva para chegar na estação?
1586	This will be a good souvenir of my trip around the United States.	893388	Essa será uma boa lembrancinha da minha viagem pelos Estados Unidos.
1587	Excuse me; allow me to point out three errors in the above article.	415020	Com licença; permita-me apontar três erros no artigo acima.
1590	Do you speak Italian?	404790	Você fala italiano?
1591	"I can't think with that noise," she said, as she stared at the typewriter.	907592	"Eu não consigo pensar com esse barulho", disse ela, fixando os olhos na máquina de escrever.
1592	It is said that "Hamlet" is the most interesting play ever written.	415079	Dizem que Hamlet é a peça mais bem escrita de todas.
1594	May I ask a question?	405347	Posso fazer uma pergunta?
1594	May I ask a question?	893385	Posso perguntar uma coisa?
1595	"How do you feel?" he inquired.	405569	"Como você se sente?", ele perguntou.
1596	It's quite difficult to master French in 2 or 3 years.	380362	É muito difícil dominar francês em dois ou três anos.
1597	It's impossible for me to explain it to you.	347672	Me é impossível explicar isso para você.
1597	It's impossible for me to explain it to you.	405331	É impossível para mim explicar isso para você.
1598	I don't want to spend the rest of my life regretting it.	340360	Eu não quero passar o resto da minha vida lamentando por isso.
1599	It would be fun to see how things change over the years.	389292	Seria divertido ver como as coisas mudam ao passar dos anos.
1600	I would never have guessed that.	415021	Eu nunca teria adivinhado isso.
1601	Imagination affects every aspect of our lives.	417983	A imaginação afeta todos os aspectos das nossas vidas.
1602	You'll forget about me someday.	893386	Você vai me esquecer um dia.
1602	You'll forget about me someday.	893387	Um dia você não vai mais lembrar de mim.
1603	That is rather unexpected.	2592328	Isso é bem inesperado.
1603	That is rather unexpected.	2592329	Isso é bastante inesperado.
1604	I wonder how long it's going to take.	415073	Eu me pergunto quanto tempo vai durar.
1605	I can't live without a TV.	405258	Eu não consigo viver sem uma televisão.
1606	I couldn't have done it without you. Thank you.	415075	Eu não conseguiria ter feito sem você. Obrigado.
1606	I couldn't have done it without you. Thank you.	415076	Não seria possível eu fazer isso sem você. Muito obrigada.
1606	I couldn't have done it without you. Thank you.	2869714	Não poderia ter feito isso sem você. Obrigado.
1606	I couldn't have done it without you. Thank you.	2869715	Não poderia ter feito isso sem você. Obrigada.
1607	Nothing is achieved without effort.	389302	Nada se consegue sem esforço.
1609	Life without love is just totally pointless.	410446	Uma vida sem amor não tem sentido.
1609	Life without love is just totally pointless.	2856488	A vida sem amor não tem sentido algum.
1610	Let me know if I need to make any changes.	389293	Me informe se eu preciso fazer alguma mudança.
1611	I think exams are ruining education.	405304	Eu acho que as provas estão arruinando com a educação.
1612	We can't sleep because of the noise.	340439	Nós não conseguimos dormir por causa do barulho.
1613	Do you have a condom?	341135	Você tem uma camisinha?
1615	Do whatever he tells you.	401576	Faça tudo o que ele mandar.
1616	I can walk to school in 10 minutes.	755693	Posso ir à escola a pé em 10 minutos.
1617	It took me more than two hours to translate a few pages of English.	405326	Levei mais de duas horas para traduzir algumas páginas para inglês.
1618	It is already eleven.	405323	Já são 11 horas.
1619	May I talk to Ms. Brown?	415023	Posso falar com a Sra. Brown?
1620	"Yes, orange juice please," says Mike.	340703	"Sim, suco de laranja, por favor", diz Mike.
1621	"Ah!" is an interjection.	415024	"Ah!" é uma interjeição.
1622	What do you want?	415025	O que você quer?
1622	What do you want?	893339	O que você deseja?
1622	What do you want?	1220225	O que vocês querem?
1622	What do you want?	1926435	Que queres?
1626	Do you need me to give you some money?	406480	Você precisa que eu te dê algum dinheiro?
1627	Paris is the most beautiful city in the world.	415028	Paris é a cidade mais bonita do mundo.
1629	Hey, I may have no money, but I still have my pride.	415029	Ei, talvez eu não tenha dinheiro, mas eu ainda tenho meu orgulho.
1630	I have a dream.	376748	Eu tenho um sonho.
1632	The cost of life increased drastically.	340611	O custo de vida aumentou drasticamente.
1633	All that which is invented, is true.	404887	Tudo que já foi inventado é verdadeiro.
1634	To be surprised, to wonder, is to begin to understand.	404815	Ser surpreendido, se perguntar, é começar a entender.
1635	But the universe is infinite.	417984	Mas o Universo é infinito.
1637	And yet, the contrary is always true as well.	397645	E, mesmo assim, o contrário também é sempre verdade.
1638	We don't see things as they are, but as we are.	404816	Não vemos as coisas como elas são, mas como nós somos.
1639	The world is a den of crazies.	397662	O mundo é uma toca de loucos.
1641	You found me where no one else was looking.	417985	Você me achou onde ninguém mais estava procurando.
1642	You're by my side; everything's fine now.	405558	Você está do meu lado. Agora tudo está bem.
1643	What do you mean you don't know?!	405539	O que você quer dizer com você não sabe?
1644	You look stupid.	893340	Você está ridículo.
1645	I think I'm gonna go to sleep.	417987	Acho que eu vou dormir.
1646	My name is Jack.	397602	Meu nome é Jack.
1647	I like it very much.	340624	Eu gosto muito disso.
1648	We're meeting up tomorrow?	405536	Nos encontramos amanhã?
1649	How do you say that in Italian?	405234	Como se diz isso em italiano?
1650	I have to go shopping. I'll be back in an hour.	405286	Eu tenho que fazer compras. Voltarei em uma hora.
1650	I have to go shopping. I'll be back in an hour.	405287	Eu tenho que comprar algumas coisas. Estarei de volta daqui a uma hora.
1651	Is it far from here?	893383	É longe daqui?
1651	Is it far from here?	893384	É distante daqui?
1652	These things aren't mine!	417986	Essas coisas não são minhas!
1653	Thanks, that's all.	340433	Obrigado, isso é tudo.
1654	Would you like to dance with me?	380520	Gostaria de dançar comigo?
1658	Italy is a very beautiful country.	405020	A Itália é um país muito bonito.
1659	It's not my fault!	340352	Não é minha culpa!
1660	I'd like to stay for one night.	893344	Eu gostaria de ficar por uma noite.
1663	Where are the showers?	502289	Onde estão as duchas ?
1663	Where are the showers?	893382	Onde ficam os chuveiros?
1664	Open your mouth!	405064	Abra a sua boca!
1665	Is it bad?	893345	É grave?
1666	I have lost my wallet.	340436	Eu perdi minha carteira.
1668	Love is never wasted.	375146	Amar nunca é um desperdício.
1669	Life is what happens to you while you're busy making other plans.	390887	Vida é o que acontece enquanto você está ocupado fazendo outros planos.
1670	Not wanting is the same as having.	404807	Não querer é o mesmo que ter.
1671	He's very sexy.	405226	Ele é muito sexy.
1673	"Pass me the salt, please." "Here you are."	378332	"Pode passar o sal, por favor?" "Aqui está".
1674	There are too many things to do!	2592326	Há coisas demais por fazer!
1674	There are too many things to do!	2592327	Há tantas coisas para fazer!
1676	Come on, play with me, I'm so bored!	340711	Vamos, brinque comigo, estou tão entediado!
1677	Don't you even think of eating my chocolate!	406497	Nem pense em comer meu chocolate!
1678	Stop asking me for a drink! Go get it yourself.	3098869	Pare de ficar me pedindo uma bebida! Vá buscá-la você mesmo.
1679	Thanks to you I've lost my appetite.	389286	Graças a você eu perdi meu apetite.
1680	I really need to hit somebody.	2592323	Estou sentindo uma vontade enorme de bater em alguém.
1680	I really need to hit somebody.	2592324	Eu realmente preciso bater em alguém.
1681	Who doesn't know this problem?!	1394414	Quem não conhece esse problema?
1684	If you don't want to put on sunscreen, that's your problem. Just don't come complaining to me when you get a sunburn.	2592318	Se você não quer colocar protetor solar, isso é problema seu. Só não me venha reclamar quando você ficar queimado do sol.
1684	If you don't want to put on sunscreen, that's your problem. Just don't come complaining to me when you get a sunburn.	2592319	Se você não quer colocar protetor solar, isso é problema seu. Só não me venha reclamar quando você ficar queimada do sol.
1684	If you don't want to put on sunscreen, that's your problem. Just don't come complaining to me when you get a sunburn.	2592321	Se você não quiser colocar protetor solar, isso é problema seu. Só não venha reclamar para mim quando você ficar com uma queimadura por causa do sol.
1686	I hate those spiders. They're always there to freak me out when I'm cleaning.	393485	Odeio essas aranhas; elas sempre estão lá para me enlouquecerem quando estou fazendo uma limpeza.
1686	I hate those spiders. They're always there to freak me out when I'm cleaning.	2051889	Odeio aquelas aranhas. Elas estão sempre lá para me assustarem quando estou limpando.
1687	So annoying... Now I get a headache whenever I use the computer!	942954	Que chato... Eu não posso usar o computador nem mesmo uma vez sem ter dor de cabeça.
1688	It's so hot that you could cook an egg on the hood of a car.	405334	Está tão quente que você poderia cozinhar um ovo no capô de um carro.
1689	It is very hot today.	1167334	Hoje faz muito calor.
1689	It is very hot today.	1483297	Hoje está muito calor.
1690	Nobody came.	405063	Ninguém veio.
1691	I never saw a red fridge.	474004	Eu nunca via uma geladeira vermelha.
1693	Better to be hated for who you are than loved for who you're not.	340349	Melhor ser odiado por aquilo que somos do que ser amado por aquilo que não somos.
1695	Mathematics is the part of science you could continue to do if you woke up tomorrow and discovered the universe was gone.	3450510	A matemática é a parte da ciência que você poderia continuar a fazer se acordasse amanhã e descobrisse que o universo tinha desaparecido.
1698	Look at me when I talk to you!	390900	Olhe para mim quando eu falar com você!
1701	I don't know what to say to make you feel better.	2599454	Eu não sei o que dizer para fazer você se sentir melhor.
1703	I was trying to kill time.	1323039	Estava tentando matar o tempo.
1704	How did you come up with this crazy idea?	340327	Como foi que essa ideia insana lhe veio à mente?
1705	I'm tired.	347631	Eu estou cansado.
1705	I'm tired.	397715	Estou cansado.
1706	Who wants some hot chocolate?	405102	Quem quer chocolate quente?
1707	Speak more slowly, please!	405384	Fale mais devagar, por favor.
1709	When do we arrive?	3389431	Quando nós iremos chegar?
1710	The check, please.	340431	A conta, por favor.
1711	And what are we going to do?	405597	E o que nós vamos fazer?
1712	I have a headache.	380394	Estou com dor de cabeça.
1714	I must admit that I snore.	405299	Eu tenho que admitir que eu ronco.
1715	Tonight we're going to church.	3425760	Hoje à noite vamos à igreja.
1716	How are you? Did you have a good trip?	406601	Como você está? Teve uma boa viagem?
1717	I don't feel well.	406658	Eu não me sinto bem.
1718	Call the police!	405617	Chame a polícia!
1719	It's too expensive!	397616	É muito caro!
1720	She's faking sleep. That's why she's not snoring.	1267599	Ela está fingindo dormir. É por isso que não está roncando.
1721	My shoes are too small. I need new ones.	405356	Meus sapatos estão muito pequenos. Preciso de novos.
1725	"If you're tired, why don't you go to sleep?" "Because if I go to sleep now I will wake up too early."	405575	"Se você está cansado, por que você não vai dormir?" "Porque, se eu dormir agora, eu vou acordar muito cedo."
1726	You should have listened to me.	1669608	Você deveria ter me escutado.
1728	When the body is touched, receptors in the skin send messages to the brain causing the release of chemicals such as endorphins.	965626	Quando o corpo é tocado, receptores na pele enviam mensagens para o cérebro causando a descarga de substâncias químicas tais como endorfinas.
1735	The French government has launched an online game that challenges taxpayers to balance the national budget.	404216	O governo francês lançou um jogo online que desafia o contribuinte a balancear o orçamento nacional.
1736	He would be glad to hear that.	405223	Ele ficaria feliz em ouvir isso.
1737	What do you believe is true even though you cannot prove it?	1178660	O que você acha ser verdade apesar de não poder provar?
1738	Computers make people stupid.	517769	Computadores tornam as pessoas tolas.
1739	Don't ask what they think. Ask what they do.	406488	Não pergunte o que eles pensam. Pergunte o que eles fazem.
1741	What changes the world is communication, not information.	389294	O que modifica o mundo é comunicação, não informação.
1742	Most scientific breakthroughs are nothing else than the discovery of the obvious.	389303	A maioria dos grandes descobertas científicas são nada menos que a descoberta do óbvio.
1744	The past can only be known, not changed. The future can only be changed, not known.	389295	O passado só pode ser conhecido, não mudado. O futuro só pode ser mudado, não conhecido.
1745	The key question is not what can I gain but what do I have to lose.	933665	A questão não é o que eu tenho a ganhar, mas o que eu tenho a perder.
1747	Any universe simple enough to be understood is too simple to produce a mind able to understand it.	784987	Qualquer universo simples o bastante para ser compreendido é simples demais para produzir uma mente capaz de compreendê-lo.
1748	Why is life so full of suffering?	2508297	Por que a vida é tão cheia de sofrimento?
1750	What does it mean to have an educated mind in the 21st century?	886679	O que significa ter uma mente educada no século XXI?
1751	Passion creates suffering.	886680	A paixão cria sofrimento.
1752	The train from Geneva will arrive at the station.	886681	O trem que partiu de Genebra chegará à estação.
1753	I would like to give him a present for his birthday.	886682	Gostaria de lhe dar um presente pelo seu aniversário.
1754	I'm starving!	404847	Estou morrendo de fome!
1754	I'm starving!	524317	Estou morrendo de fome.
1754	I'm starving!	576711	Estou faminto!
1755	Do you have friends in Antigua?	406466	Você tem amigos na Antígua?
1756	A cubic meter corresponds to 1000 liters.	886683	Um metro cúbico corresponde a 1000 litros.
1757	I have so much work that I will stay for one more hour.	886684	Eu tenho tanto trabalho que vou ficar por mais uma hora.
1757	I have so much work that I will stay for one more hour.	2356858	Tenho tanto trabalho que ficarei por mais uma hora.
1758	I am married and have two children.	347682	Eu sou casado e tenho dois filhos.
1759	He plays the piano very well.	405221	Ele toca muito bem piano.
1760	I see it rarely.	340587	Eu o vejo raramente.
1761	I'd like to study in Paris.	340320	Eu gostaria de estudar em Paris.
1762	You don't know who I am.	886685	Você não sabe quem eu sou.
1763	Why don't you eat vegetables?	405547	Por que você não come frutas e verduras?
1763	Why don't you eat vegetables?	405548	Por que você não come vegetais?
1764	Why do people go to the movies?	886686	Por que as pessoas vão ao cinema?
1765	I'm undressing.	886687	Estou me despindo.
1766	The car crashed into the wall.	405400	O carro bateu no muro.
1767	There are no real visions.	886688	Não há visões reais.
1768	There's no point saying "Hi, how are you?" to me if you have nothing else to say.	375799	Não há razão para você me dizer "Oi, como vai?" se você não tiver nada além disso a dizer.
1769	In a dictionary like this one there should be at least two sentences with "fridge".	886690	Num dicionário como este deveria haver pelo menos duas frases com "geladeira".
1770	Creationism is a pseudo-science.	886691	O criacionismo é uma pseudociência.
1771	The wind calmed down.	886693	O vento se acalmou.
1772	I don't want to propose to you!	886694	Não quero pedir a sua mão!
1773	Give me time to give you everything I have!	886695	Dê-me tempo para lhe dar tudo o que eu tenho!
1774	A democrat is a free citizen who yields to the will of the majority.	886697	Um democrata é um cidadão livre que cede à vontade da maioria.
1775	Where there's a will, there's a way.	405094	Querer é poder.
1776	Who searches, finds.	405101	Quem procura encontra.
1777	Rome wasn't built in a day.	404809	Roma não foi construída em um único dia.
1778	Silence gives consent.	786856	Quem cala consente.
1778	Silence gives consent.	1155396	Silêncio é consentimento.
1779	"Have you finished?" "On the contrary, I have not even begun yet."	417808	"Você terminou?" "Ao contrário, eu ainda nem comecei."
1780	"Good morning", said Tom with a smile.	405120	"Bom dia", disse Tom sorrindo.
1781	Why does one say "Good day" when the day is not good?	886698	Por que é que se diz "Bom dia" quando o dia não é bom?
1782	Wine is poetry in bottles.	886699	O vinho é poesia engarrafada.
1783	That was the best day of my life.	417806	Aquele foi o melhor dia da minha vida.
1784	I don't understand German.	397700	Eu não entendo alemão.
1785	I made my decision.	405297	Minha decisão foi tomada.
1786	I give you my word.	340636	Eu lhe dou minha palavra.
1786	I give you my word.	1359842	Dou-lhe minha palavra.
1788	You are the great love of my life.	410447	Você é o grande amor da minha vida.
1789	Being objective means not telling everybody whose side you are on.	886702	Ser objetivo significa não dizer a todos de que lado você está.
1790	We have a Pope.	417805	Nós temos um papa.
1790	We have a Pope.	1564593	Temos um papa.
1791	The whole is greater than the sum of the parts.	886703	O todo é maior do que a soma das partes.
1792	A mathematical truth is neither simple nor complicated; it is.	380489	Uma verdade matemática não é nem simples nem complicada. Ela simplesmente é.
1793	Mathematicians are poets, except that they have to prove what their fantasy creates.	886704	Os matemáticos são poetas, só que têm de provar o que sua fantasia cria.
1794	Mathematicians are like French people: whatever you tell them they translate it into their own language and turn it into something totally different.	417807	Matemáticos são como os franceses: seja o que for que você disser a eles, eles traduzem em sua própria linguagem e transformam em uma coisa totalmente diferente.
1795	An expert is someone who knows some of the worst mistakes that can be made in his field, and how to avoid them.	886705	Um esperto é alguém que conhece alguns dos piores erros que podem ser cometidos em seu campo, e sabe como evitá-los.
1797	There are 10 types of people in the world: those who understand binary, and those who don't.	417809	Há 10 tipos de pessoas no mundo: aquelas que entendem binário e aquelas que não entendem.
1798	I don't think, therefore I am not.	417810	Eu não penso, logo não existo.
1799	Nowadays we want our children to make their own decisions, but we expect those decisions to please us.	417811	Atualmente nós queremos que nossos filhos tomem suas próprias decisões, mas nós esperamos que essas decisões nos agradem.
1800	Don't worry, be happy!	417812	Não fique preocupado, fique feliz!
1801	I find foreign languages very interesting.	405282	Eu acho idiomas estrangeiros muito interessantes.
1802	I don't like learning irregular verbs.	380518	Eu não gosto de estudar verbos irregulares.
1802	I don't like learning irregular verbs.	1795459	Não gosto de aprender verbos irregulares.
1803	Take a book and read it.	380517	Pegue um livro e o leia!
1803	Take a book and read it.	1825644	Peguem um livro e leiam-no!
1804	Face life with a smile!	340361	Encare a vida com um sorriso!
1805	Most schools were designed not to transform society, but to reproduce it.	886706	A maioria das escolas não foi projetada para transformar a sociedade, mas para reproduzi-la.
1806	You make me dream.	376749	Você me faz sonhar.
1807	I'm beside myself with joy.	886707	Estou cheio de alegria.
1808	He's already a man.	406564	Ele já é um homem.
1809	The vacation is over now.	340342	As férias acabaram agora.
1810	I'm afraid to fall.	380515	Tenho medo de cair.
1810	I'm afraid to fall.	380516	Estou com medo de cair.
1811	Evening dress is desired.	886708	Vestidos de baile são cobiçados.
1812	That's the absolute truth.	380490	É a pura verdade.
1813	It's cold.	341138	Está frio.
1814	I'm thirsty.	397654	Estou com sede.
1815	When I ask people what they regret most about high school, they nearly all say the same thing: that they wasted so much time.	886711	Quando pergunto às pessoas o que elas mais lamentam sobre a escola secundária, quase todos dizem a mesma coisa: que perderam muito tempo.
1817	When you can't do what you want, you do what you can.	417814	Quando você não pode fazer o que quer, você faz o que pode.
1818	Give him an inch and he'll take a yard.	417815	Dê a ele uma mão e ele vai querer o braço inteiro.
1819	You did this intentionally!	405555	Você fez isso intencionalmente.
1820	You didn't tell him anything?	405107	Você não disse nada para ele?
1821	You made me lose my mind.	417816	Você me fez perder a cabeça.
1821	You made me lose my mind.	417817	Você me fez perder a calma.
1822	You're my type.	405563	Você é o meu tipo.
1823	You're irresistible.	405559	Você é irresistível.
1824	Could you call again later, please?	380514	Você poderia telefonar de novo mais tarde, por favor?
1825	Who am I talking with?	405097	Com quem eu falo?
1825	Who am I talking with?	405098	Quem é?
1825	Who am I talking with?	405099	Eu estou falando com quem?
1826	I accept, but only under one condition.	340586	Eu aceito, mas apenas sob uma condição.
1827	Smile now, cry later!	417818	Sorria agora, chore depois!
1828	At the age of six he had learned to use the typewriter and told the teacher that he did not need to learn to write by hand.	405611	Aos seis anos de idade ele tinha aprendido a usar a máquina de escrever e disse ao professor que ele não precisava aprender a escrever a mão.
1829	Life is beautiful.	380513	A vida é bela.
1830	There are days where I feel like my brain wants to abandon me.	899637	Tem dias que eu me sinto como se meu cérebro quisesse me abandonar.
1831	I can't cut my nails and do the ironing at the same time!	417819	Eu não consigo cortar minhas unhas e passar roupa ao mesmo tempo!
1832	I can't take it anymore! I haven't slept for three days!	406647	Eu não aguento mais! Eu não durmo faz três dias!
1833	He doesn't want you to tell him about your sex life.	417820	Ele não quer que você fale para ele sobre a sua vida sexual.
1834	Have you ever eaten a banana pie?	417821	Você já comeu torta de banana?
1835	Why would you marry a woman if you like men?	417822	Por que você se casaria com uma mulher se você gosta de homens?
1836	If you can't have children, you could always adopt.	417823	Se você não pode ter filhos, você sempre terá a opção de adotar.
1837	Are you for or against abortions?	405605	Você é a favor ou contra abortos?
1838	What made you change your mind?	381484	O que fez você mudar de ideia?
1839	Hey, look, a three-headed monkey!	393114	Ei, olhe, um macaco de três cabeças!
1840	It's a pity that you can't buy miracles like you would buy potatoes.	417824	É uma pena que você não possa comprar milagres da mesma forma que compra batatas.
1841	I love lasagna.	375147	Eu amo lasanha.
1842	If you know that something unpleasant will happen, that you will go to the dentist for example, or to France, then that is not good.	2599451	Se você sabe que algo desagradável vai acontecer, que você vai ir ao dentista por exemplo, ou à França, então isso não é bom.
1844	Prime numbers are like life; they are completely logical, but impossible to find the rules for, even if you spend all your time thinking about it.	3448185	Números primos são como a vida; eles são completamente lógicos, mas é impossível encontrar suas regras, mesmo se você passar todo o seu tempo pensando sobre isso.
1846	The brain is just a complicated machine.	417825	O cérebro é somente uma máquina complicada.
1848	This baby penguin is too cute!	417826	Esse bebê pinguim é muito fofo!
1850	I'm at the hospital. I got struck by lightning.	417827	Estou no hospital. Fui atingido por um raio.
1851	Let's face it, it's impossible. We're never gonna make it.	417828	Vamos encarar, é impossível. Nunca vamos fazer isso.
1852	What is your greatest source of inspiration?	417829	Qual é a sua maior fonte de inspiração?
1853	You don't marry someone you can live with — you marry the person whom you cannot live without.	340726	Não se casa com aquele com quem se pode viver - casa-se com a pessoa sem a qual não se pode viver.
1854	In theory, there is no difference between theory and practice. But, in practice, there is.	1561534	Em teoria, não tem diferença entre teoria e prática. Mas, na prática, tem.
1856	There are people in the world so hungry, that God cannot appear to them except in the form of bread.	748938	Há pessoas no mundo tão famintas que Deus não pode aparecer para elas exceto na forma de pão.
1857	Anything that is too stupid to be spoken is sung.	405599	Tudo que é muito estúpido para ser dito é cantado.
1859	I was rereading the letters you sent to me.	417830	Eu estava relendo as cartas que você me mandou.
1860	I don't want to go to school.	404989	Eu não quero ir à escola.
1860	I don't want to go to school.	3633411	Eu não quero ir pra escola.
1861	It's over between us. Give me back my ring!	939667	Está tudo acabado entre nós. Devolva meu anel!
1862	It is raining.	341136	Está chovendo.
1863	I was planning on going to the beach today, but then it started to rain.	381667	Eu estava planejando ir à praia hoje, mas então começou a chover.
1864	She's really smart, isn't she?	393115	Ela é realmente inteligente, não é?
1866	People who love doubt nothing, or doubt everything.	389304	As pessoas que amam não duvidam de nada. Ou duvidam de tudo.
1867	Justice is expensive.	405338	A justiça é cara.
1869	The slowest one to make a promise is the most faithful one in keeping it.	2455840	Aquele que é o mais lento ao prometer sempre é o mais fiel no cumprir.
1869	The slowest one to make a promise is the most faithful one in keeping it.	3088682	Quem mais demora em prometer sempre é o mais fiel em cumprir.
1870	Every opinion is a mixture of truth and mistakes.	380491	Toda opinião é uma mistura de verdade e erro.
1871	Life is a fatal sexually transmitted disease.	418253	A vida é uma doença fatal sexualmente transmissível.
1873	Our opinion is an idea which we have; our conviction an idea which has us.	417831	Nossa opinião é uma ideia que possuímos; nossa convicção, uma ideia que nos possui.
1874	Tomorrow, I'm going to study at the library.	405083	Amanhã eu vou estudar na biblioteca.
1875	Too late.	405528	Tarde demais.
1876	I went to the zoo yesterday.	417832	Eu fui ao zoológico ontem.
1876	I went to the zoo yesterday.	519641	Ontem eu fui ao zoológico.
1877	We won the battle.	417833	Nós vencemos a batalha.
1878	Hello? Are you still here?	340712	Oi? Ainda estás aí?
1878	Hello? Are you still here?	406566	Oi? Você ainda está aí?
1879	I make lunch every day.	418252	Eu faço almoço todo dia.
1879	I make lunch every day.	1639471	Eu preparo o almoço todo dia.
1880	I watched TV this morning.	418251	Eu assisti televisão hoje de manhã.
1880	I watched TV this morning.	1576782	Vi televisão hoje de manhã.
1880	I watched TV this morning.	1576783	Eu vi televisão hoje de manhã.
1881	I read a book while eating.	340713	Eu li um livro durante a refeição.
1881	I read a book while eating.	2585571	Eu li um livro enquanto comi.
1882	I slept a little during lunch break because I was so tired.	381459	Eu dormi um pouco durante o intervalo para almoço porque eu estava muito cansado.
1882	I slept a little during lunch break because I was so tired.	1486320	Eu dormi um pouco durante o intervalo para almoço porque eu estava muito cansada.
1883	I started learning Chinese last week.	417835	Eu comecei a aprender chinês semana passada.
1883	I started learning Chinese last week.	1710196	Comecei a estudar chinês na semana passada.
1885	I live near the sea, so I often get to go to the beach.	418250	Eu moro perto do mar, então eu frequentemente vou para a praia.
1886	Someday I will buy a cotton candy machine.	417834	Um dia eu vou comprar uma máquina de fazer algodão doce.
1887	It's practical to have a laptop.	417836	Ter um laptop é prático.
1888	Your glasses fell on the floor.	417837	Seus óculos caíram no chão.
1889	How many times a day do you look at yourself in the mirror?	417838	Quantas vezes ao dia você se olha no espelho?
1890	We went to London last year.	418249	Nós fomos para Londres no ano passado.
1891	She doesn't want to talk about it.	417839	Ela não quer falar sobre isso.
1892	I lost my inspiration.	389287	Eu perdi minha inspiração.
1895	It doesn't mean anything!	417841	Não quer dizer nada!
1896	Be patient please. It takes time.	417842	Seja paciente, por favor. Leva algum tempo.
1897	Close the door when you leave.	396280	Feche a porta quando sair.
1898	This is such a sad story.	418244	Esta é uma história tão triste.
1898	This is such a sad story.	3276803	Esta é uma história muito triste.
1899	If there's no solution, then there's no problem.	417843	Se não há solução, então não há problema.
1900	My little brother is watching TV.	417844	Meu irmão pequeno está vendo televisão.
1903	Denying she was an anarchist, Katja maintained she wished only to make changes in our government, not to destroy it.	389296	Negando que ela era uma anarquista, Katja insistia que ela somente desejava fazer mudanças no nosso governo, não destruí-lo.
1906	When you send a telegram, brevity is essential because you will be charged for every word.	417988	Quando você envia um telegrama, a brevidade é essencial, pois você será cobrado por cada palavra.
1909	You met him at the university?	417845	Você o conheceu na universidade?
1910	Aaah!! My computer is broken!	417846	Aaahh! Meu computador está quebrado!
1911	The private colleges and universities of the United States are autonomous.	417847	As faculdades e universidades dos EUA são autônomas.
1913	From the moment that I knew that the university existed, I've wanted to go there.	912235	A partir do momento que eu soube que a universidade existia, eu quis ir para lá.
1919	Yes, it happens from time to time.	417848	Sim, acontece de tempos em tempos.
1919	Yes, it happens from time to time.	417849	Isso, ocorre de vez em quando.
1922	Most people only want to hear their own truth.	380492	A maioria das pessoas só quer ouvir as suas próprias verdades.
1930	When I have migraines, aspirin doesn't alleviate the pain for me.	904608	Quando eu estou com enxaqueca, a aspirina não alivia minha dor.
1940	Even people who don't believe in the Catholic church venerate the Pope as a symbolic leader.	341281	Mesmo as pessoas que não creem na igreja católica veneram o papa como autoridade simbólica.
1950	If Spenser doesn't keep adding and translating sentences, the other contributors will surely surpass him.	418242	Se Spenser não continuar adicionando e traduzindo sentenças, os outros colaboradores com certeza vão ultrapassá-lo.
1953	It depends what you mean by "believe" in God.	418241	Depende do que você quer dizer com "acreditar" em Deus.
1967	When both girls told John they had feelings for him, he was in a quandary as to which girl he should be with.	1305803	Quando as duas meninas disseram a John que sentiam algo por ele, ele se viu no dilema de decidir com qual deveria ficar.
1970	Johnson is a recluse; he prefers to isolate himself from the rest of the students in our class.	341259	Johnson é um recluso; ele prefere se isolar do resto dos alunos de nossa classe.
1973	The witnesses were able to refute the false testimony of the suspect.	651919	As testemunhas conseguiram refutar o falso depoimento do suspeito.
1976	Shocked by the events of September 11th, politicians all over the world condemned the terrorists for their reprehensible deed.	3428155	Chocados pelos eventos de 11 de setembro, políticos de todo o mundo condenaram os terroristas por seu feito repreensível.
1984	Tim is a huge fan of satirical comedy.	2096548	Tim é um grande fã de comédia satírica.
1988	People are often quite skeptical about things unless given believable proof.	421747	As pessoas são geralmente bem céticas em relação às coisas a menos que sejam dadas provas credíveis.
1997	Bill Clinton spoke in ambiguous language when asked to describe his relationship with Monica Lewinsky.	933734	Bill Clinton falou com ambiguidade quando foi-lhe perguntado sobre o seu relacionamento com Monica Lewinsky.
2000	The wealthy, self-indulgent young man felt oddly drawn to the strict, ascetic life led by members of some monastic orders.	1593659	O jovem rico e comodista sentiu-se estranhamente atraído pela vida regrada e ascética dos membros de algumas ordens monásticas.
